ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
NG_046384	NG_046384	Pyrobaculum ferrireducens Slobodkina et al. 2015			TYPE			species			materialSample	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum_ferrireducens
NR_134839	NR_134839	Methanocaldococcus bathoardescens Stewart et al. 2015			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Methanomada group;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus_bathoardescens
NR_134838	NR_134838	Methanocaldococcus bathoardescens Stewart et al. 2015			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Methanomada group;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus_bathoardescens
NR_134835	NR_134835	Halorussus ruber Xu et al. 2015	35.01	111.02	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haladaptataceae;Halorussus;Halorussus_ruber
NR_134834	NR_134834	Halorussus ruber Xu et al. 2015			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haladaptataceae;Halorussus;Halorussus_ruber
NR_134833	NR_134833	Haloarchaeobius salinus Yuan et al. 2015	35.01	111.02	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halorubellaceae;Haloarchaeobius;Haloarchaeobius_salinus
NR_134832	NR_134832	Haloarchaeobius salinus Yuan et al. 2015			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halorubellaceae;Haloarchaeobius;Haloarchaeobius_salinus
NR_134763	NR_134763	Methanosarcina subterranea Shimizu et al. 2015			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina_subterranea
NR_134762	NR_134762	Methanoculleus taiwanensis Weng et al. 2015			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;Methanoculleus_taiwanensis
NR_134745	NR_134745	Halovenus rubra Han et al. 2015			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halovenus;Halovenus_rubra
NR_134744	NR_134744	Halostagnicola bangensis Corral et al. 2015			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Halostagnicola;Halostagnicola_bangensis
NR_134743	NR_134743	Halobacterium rubrum Han and Cui 2015	38.94	117.66	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halobacteriaceae;Halobacterium;Halobacterium_rubrum
NR_134217	NR_134217	Thermococcus paralvinellae Hensley et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus_paralvinellae
NR_134216	NR_134216	Thermococcus cleftensis Hensley et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus_cleftensis
NR_134056	NR_134056	Halorubrum salinum Zhang and Cui 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halorubrum;Halorubrum_salinum
NR_134054	NR_134054	Haloplanus ruber Han and Cui 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Haloplanus;Haloplanus_ruber
NR_134053	NR_134053	Haloplanus litoreus Han and Cui 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Haloplanus;Haloplanus_litoreus
NR_134051	NR_134051	Haloarchaeobius litoreus Zhang and Cui 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halorubellaceae;Haloarchaeobius;Haloarchaeobius_litoreus
NR_134050	NR_134050	Haloarchaeobius litoreus Zhang and Cui 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halorubellaceae;Haloarchaeobius;Haloarchaeobius_litoreus
NR_133895	NR_133895	Methanobacterium paludis Cadillo-Quiroz et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Methanomada group;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium_paludis
NR_133852	NR_133852	Salinigranum rubrum Cui and Zhang 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Salinigranum;Salinigranum_rubrum
NR_133782	NR_133782	Methanospirillum psychrodurum Zhou et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;Methanospirillum_psychrodurum
NR_133781	NR_133781	Methanomethylovorans uponensis Cha et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanomethylovorans;Methanomethylovorans_uponensis
NR_133780	NR_133780	Methanococcoides vulcani L'Haridon et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanococcoides;Methanococcoides_vulcani
NR_133779	NR_133779	Methanobacterium movilense Schirmack et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Methanomada group;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium_movilense
NR_133760	NR_133760	Halorientalis persicus Amoozegar et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halorientalis;Halorientalis_persicus
NR_133757	NR_133757	Haloarcula limicola (Zhang and Cui 2014) Ma et al. 2024	18.5311	108.7275	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;Haloarcula_limicola
NR_133756	NR_133756	Haloarcula limicola (Zhang and Cui 2014) Ma et al. 2024			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;Haloarcula_limicola
NG_044969	NG_044969	"Thermogladius shockii" Osburn and Amend 2011			TYPE			genus			materialSample	Archaea;Thermoproteota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Thermogladius;"Thermogladius_shockii"
NR_133017	NR_133017	"Thermogladius shockii" Osburn and Amend 2011			TYPE			genus			materialSample	Archaea;Thermoproteota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Thermogladius;"Thermogladius_shockii"
NR_133034	NR_133034	Halopiger goleimassiliensis corrig. Hassani et al. 2016			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Halopiger;Halopiger_goleimassiliensis
NR_133030	NR_133030	Halopiger djelfimassiliensis corrig. Hassani et al. 2016			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Halopiger;Halopiger_djelfimassiliensis
NR_133022	NR_133022	Haloplanus salinus Qiu et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Haloplanus;Haloplanus_salinus
NR_102765	NR_102765	Pyrobaculum neutrophilum (Stetter and Zillig 1989) Chan et al. 2013			TYPE			species			materialSample	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum_neutrophilum
NR_102972	NR_102972	Caldivirga maquilingensis Itoh et al. 1999			TYPE			species			materialSample	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Caldivirga;Caldivirga_maquilingensis
NG_042069	NG_042069	Caldivirga maquilingensis Itoh et al. 1999			TYPE			species			materialSample	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Caldivirga;Caldivirga_maquilingensis
NG_042067	NG_042067	Pyrobaculum neutrophilum (Stetter and Zillig 1989) Chan et al. 2013			TYPE			species			materialSample	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum_neutrophilum
NG_041958	NG_041958	Pyrobaculum aerophilum str. IM2			TYPE			species			materialSample	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum_aerophilum
NR_102764	NR_102764	Pyrobaculum aerophilum str. IM2			TYPE			species			materialSample	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum_aerophilum
NR_040935	NR_040935	Pyrobaculum oguniense TE7			TYPE			species			materialSample	Archaea;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum_oguniense
NR_126308	NR_126308	Halapricum salinum Song et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halapricum;Halapricum_salinum
NR_126307	NR_126307	Halapricum salinum Song et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halapricum;Halapricum_salinum
NR_126302	NR_126302	Halovivax limisalsi Amoozegar et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Halovivax;Halovivax_limisalsi
NR_126294	NR_126294	Halolamina rubra Cha et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halolamina_rubra
NR_126293	NR_126293	Halapricum salinum Song et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halapricum;Halapricum_salinum
NR_126292	NR_126292	Halobellus rufus Cha et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halobellus;Halobellus_rufus
NR_125640	NR_125640	Haloferax chudinovii Saralov et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Haloferax;Haloferax_chudinovii
NR_125630	NR_125630	Halolamina salina Zhang et al. 2013			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halolamina_salina
NR_125627	NR_125627	Halolamina salifodinae Zhang et al. 2013			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halolamina_salifodinae
NR_125609	NR_125609	Halorubrum rubrum Qiu et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halorubrum;Halorubrum_rubrum
NR_125555	NR_125555	Halobellus litoreus Zhao et al 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halobellus;Halobellus_litoreus
NR_125486	NR_125486	"Archaeoglobus lithotrophicus" Stetter et al. 1993			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;"Archaeoglobus_lithotrophicus"
NR_125474	NR_125474	Methanohalophilus levihalophilus Katayama et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanohalophilus;Methanohalophilus_levihalophilus
NR_119338	NR_119338	Thermococcus fumicolans Godfroy et al. 1996			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus_fumicolans
NR_119309	NR_119309	Halococcus salifodinae Denner et al. 1994			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halococcaceae;Halococcus;Halococcus_salifodinae
NR_119237	NR_119237	Archaeoglobus fulgidus DSM 4304			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;Archaeoglobus_fulgidus
NR_119234	NR_119234	Pyrolobus fumarii 1A			TYPE			species			materialSample	Archaea;Thermoproteota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;Pyrolobus;Pyrolobus_fumarii
NR_118873	NR_118873	Archaeoglobus fulgidus DSM 4304			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;Archaeoglobus_fulgidus
NR_118787	NR_118787	Methanosarcina mazei (Barker 1936) Mah and Kuhn 1986			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina_mazei
NR_118733	NR_118733	Methanolobus tindarius Konig and Stetter 1983			TYPE	DSM:2278		species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanolobus;Methanolobus_tindarius
NR_118649	NR_118649	Halorubrum coriense (Kamekura and Dyall-Smith 1996) Oren and Ventosa 1996			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halorubrum;Halorubrum_coriense
NR_118628	NR_118628	Halosimplex rubrum Han and Cui 2014	38.93	121.21	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halosimplex;Halosimplex_rubrum
NR_118627	NR_118627	Halosimplex pelagicum Han and Cui 2014	38.93	121.21	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halosimplex;Halosimplex_pelagicum
NR_118565	NR_118565	Methanobrevibacter boviskoreani JH1			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Methanomada group;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter_boviskoreani
NR_118532	NR_118532	Halococcus sediminicola Yim et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halococcaceae;Halococcus;Halococcus_sediminicola
NR_118529	NR_118529	"Methanocalculus natronophilus" Zhilina et al. 2013			TYPE			genus			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanomicrobiales;Methanocalculaceae;Methanocalculus;"Methanocalculus_natronophilus"
NR_118392	NR_118392	Natrinema salaciae Albuquerque et al. 2012			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natrinema;Natrinema_salaciae
NR_118345	NR_118345	Halobellus rarus Zhang et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halobellus;Halobellus_rarus
NR_118344	NR_118344	Halobellus inordinatus Qui et al. 2013			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halobellus;Halobellus_inordinatus
NR_118266	NR_118266	Halarchaeum nitratireducens Minegishi et al. 2013			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halobacteriaceae;Halarchaeum_nitratireducens
NR_118254	NR_118254	Halomicrobium katesii Kharroub et al. 2008			TYPE	DSM:19301		species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halomicrobium;Halomicrobium_katesii
NR_118253	NR_118253	Halomicrobium katesii Kharroub et al. 2008			TYPE	DSM:19301		species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halomicrobium;Halomicrobium_katesii
NR_118252	NR_118252	Halomicrobium katesii Kharroub et al. 2008			TYPE	DSM:19301		species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halomicrobium;Halomicrobium_katesii
NR_118245	NR_118245	Methanocella conradii Lu and Lu 2012			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanocellales;Methanocellaceae;Methanocella;Methanocella_conradii
NR_118232	NR_118232	Halopenitus persicus Amoozegar et al. 2012			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halopenitus;Halopenitus_persicus
NR_118229	NR_118229	Natronomonas gomsonensis Kim et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronomonadaceae;Natronomonas;Natronomonas_gomsonensis
NR_118135	NR_118135	Halohasta litchfieldiae Mou et al. 2013			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halohasta;Halohasta_litchfieldiae
NR_118119	NR_118119	Haloarchaeobius iranensis Makhdoumi-Kakhki et al. 2012			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halorubellaceae;Haloarchaeobius;Haloarchaeobius_iranensis
NR_118118	NR_118118	Haloarchaeobius iranensis Makhdoumi-Kakhki et al. 2012			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halorubellaceae;Haloarchaeobius;Haloarchaeobius_iranensis
NR_118024	NR_118024	Palaeococcus pacificus DY20341			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;Palaeococcus_pacificus
NR_117998	NR_117998	Natronorubrum texcoconense Ruiz-Romero et al. 2013			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronorubrum;Natronorubrum_texcoconense
NR_117996	NR_117996	Halobellus salinus Cui et al. 2012			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halobellus;Halobellus_salinus
NR_117968	NR_117968	Methanothermobacter crinale Cheng et al. 2012			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Methanomada group;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;Methanothermobacter_crinale
NR_117950	NR_117950	Halorubellus litoreus Cui et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halorubellaceae;Halorubellus;Halorubellus_litoreus
NR_117949	NR_117949	Halorubellus salinus Cui et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halorubellaceae;Halorubellus;Halorubellus_salinus
NR_117933	NR_117933	Halovenus aranensis Makhdoumi-Kakhki et al. 2012	35.7047	51.3962	TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halovenus;Halovenus_aranensis
NR_117917	NR_117917	Methanobacterium lacus Borrel et al. 2012			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Methanomada group;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium_lacus
NR_117819	NR_117819	Halogeometricum pallidum JCM 14848			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halogeometricum;Halogeometricum_pallidum
NR_117815	NR_117815	Haloquadratum walsbyi C23			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Haloquadratum;Haloquadratum_walsbyi
NR_117810	NR_117810	Halonotius pteroides DSM 18729			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halonotius;Halonotius_pteroides
NR_117806	NR_117806	Halohasta litorea Mou et al. 2013			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halohasta;Halohasta_litorea
NR_117805	NR_117805	Halosimplex rubrum Han and Cui 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halosimplex;Halosimplex_rubrum
NR_117804	NR_117804	Halosimplex pelagicum Han and Cui 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halosimplex;Halosimplex_pelagicum
NR_117803	NR_117803	Salinarchaeum laminariae Cui et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natronoarchaeaceae;Salinarchaeum;Salinarchaeum_laminariae
NR_117705	NR_117705	Methanospirillum stamsii Parshina et al. 2014			TYPE	DSM:26304		species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;Methanospirillum_stamsii
NR_117558	NR_117558	Halorubellus litoreus Cui et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halorubellaceae;Halorubellus;Halorubellus_litoreus
NR_117557	NR_117557	Halorubellus salinus Cui et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Halorubellaceae;Halorubellus;Halorubellus_salinus
NR_117465	NR_117465	Halobellus limi Cui et al. 2012			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halobellus;Halobellus_limi
NR_117464	NR_117464	Halolamina pelagica Cui et al. 2011			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halolamina_pelagica
NR_117282	NR_117282	Haloplanus aerogenes Cui et al. 2011			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Haloplanus;Haloplanus_aerogenes
NR_117281	NR_117281	Halogranum gelatinilyticum Cui et al. 2011			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halogranum_gelatinilyticum
NR_117280	NR_117280	Halogranum amylolyticum Cui et al. 2011			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halogranum_amylolyticum
NR_117279	NR_117279	Halorientalis regularis Cui et al. 2011			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halorientalis;Halorientalis_regularis
NR_117278	NR_117278	Halobellus clavatus Cui et al. 2011			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halobellus;Halobellus_clavatus
NR_117277	NR_117277	Halorussus rarus Cui et al. 2014			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haladaptataceae;Halorussus;Halorussus_rarus
NR_117038	NR_117038	Metallosphaera cuprina Ar-4			TYPE			species			materialSample	Archaea;Thermoproteota;Thermoprotei;Sulfolobales;Sulfolobaceae;Metallosphaera;Metallosphaera_cuprina
NR_117015	NR_117015	Halogranum salarium B-1			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloferacaceae;Halogranum_salarium
NR_116975	NR_116975	Thermococcus prieurii Gorlas et al. 2013			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus_prieurii
NR_116881	NR_116881	Methanoculleus hydrogenitrophicus Tian et al. 2010			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;Methanoculleus_hydrogenitrophicus
NR_116822	NR_116822	Archaeoglobus sulfaticallidus PM70-1			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;Archaeoglobus_sulfaticallidus
NR_116803	NR_116803	Methanocaldococcus villosus KIN24-T80			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Methanomada group;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus_villosus
NR_116724	NR_116724	Natronorubrum daqingense			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronorubrum;Natronorubrum_daqingense
NR_116667	NR_116667	Haloarcula argentinensis Ihara et al. 1997			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;Haloarcula_argentinensis
NR_116666	NR_116666	Haloarcula argentinensis Ihara et al. 1997			TYPE			species			materialSample	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;Haloarcula_argentinensis
