ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
155931	KF662215	Dictyostelium_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_aureostipes
155932	KF662216	Dictyostelium_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_aureostipes
155933	KF662217	Dictyostelium_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_aureostipes
155934	KF662218	Dictyostelium_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_aureostipes
155935	KF662219	Dictyostelium_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_aureostipes
155936	KF662220	Dictyostelium_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_aureostipes
155937	KF662221	Dictyostelium_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_aureostipes
155938	KF662222	Dictyostelium_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_aureostipes
155940	KF662224	Dictyostelium_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_aureostipes
21309	AM168084	Dictyostelium_bifurcatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_bifurcatum
70042	AM168093	Dictyostelium_delicatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_delicatum
28402	AM168092	Dictyostelium_deminutivum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_deminutivum
142451	AM168085	Dictyostelium_exiguum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_exiguum
55493	AM168086	Dictyostelium_fasciculatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_fasciculatum
87881	DQ340389	Dictyostelium_fasciculatum						species			materialSample	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_fasciculatum
134577	AM168087	Dictyostelium_fasciculatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_fasciculatum
153547	KC865594	Dictyostelium_fasciculatum						species	Iceland		materialSample	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_fasciculatum
155905	KF662189	Dictyostelium_fasciculatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_fasciculatum
155907	KF662191	Dictyostelium_fasciculatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_fasciculatum
155908	KF662192	Dictyostelium_fasciculatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_fasciculatum
155911	KF662195	Dictyostelium_fasciculatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_fasciculatum
86247	GQ496157	Dictyostelium_fasciculoideum						species			materialSample	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_fasciculoideum
75909	AM168072	Dictyostelium_granulophorum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_granulophorum
30776	HQ141519	Dictyostelium_macrocarpum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_macrocarpum
146884	AM168088	Dictyostelium_medusoides						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_medusoides
52016	AM168089	Dictyostelium_mexicanum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_mexicanum
20942	AM168090	Dictyostelium_microsporum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_microsporum
128682	AM168070	Dictyostelium_multi-stipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_multi-stipes
3735	HQ141522	Dictyostelium_myxobasis						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_myxobasis
106420	AM168091	Dictyostelium_parvisporum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_parvisporum
71886	AM168081	Dictyostelium_stellarum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-I;Dictyostelium-Group-I;Dictyostelium_stellarum
111138	HQ141510	Acytostelium_amazonicum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_amazonicum
117226	HQ141511	Acytostelium_amazonicum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_amazonicum
4851	AM168115	Acytostelium_anastomosans						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_anastomosans
67689	AM168114	Acytostelium_digitatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_digitatum
9436	AM168112	Acytostelium_ellipticum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_ellipticum
129913	HE614595	Acytostelium_ellipticum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_ellipticum
80422	HQ141512	Acytostelium_leptosomum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_leptosomum
119782	AM168111	Acytostelium_leptosomum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_leptosomum
22652	AM168109	Acytostelium_longisorophorum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_longisorophorum
5849	HQ141513	Acytostelium_magnisorum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_magnisorum
96763	AM168113	Acytostelium_serpentarium						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_serpentarium
126843	HQ141514	Acytostelium_singulare						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_singulare
139388	AM168110	Acytostelium_subglobosum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Acytostelium;Acytostelium_subglobosum
614232	PQ222850	Cavenderia_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Cavenderia;Cavenderia_aureostipes
614233	PQ222849	Cavenderia_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Cavenderia;Cavenderia_aureostipes
614234	PQ222848	Cavenderia_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Cavenderia;Cavenderia_aureostipes
614235	PQ222847	Cavenderia_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Cavenderia;Cavenderia_aureostipes
614236	PQ222846	Cavenderia_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Cavenderia;Cavenderia_aureostipes
614237	PQ222845	Cavenderia_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Cavenderia;Cavenderia_aureostipes
614238	PQ222842	Cavenderia_aureostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Cavenderia;Cavenderia_aureostipes
614239	PQ677056	Cavenderia						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Cavenderia;Cavenderia_sp.
614240	PQ677055	Cavenderia						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Cavenderia;Cavenderia_sp.
58772	FJ940744	Dictyostelium-Group-II						genus			materialSample	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Dictyostelium-Group-II;Dictyostelium-Group-II_sp.
120331	HQ141499	Dictyostelium-Group-II						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Dictyostelium-Group-II;Dictyostelium-Group-II_sp.
134162	HQ141500	Dictyostelium_flexuosum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Dictyostelium-Group-II;Dictyostelium_flexuosum
144276	AM168074	Dictyostelium_gloeosporum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Dictyostelium-Group-II;Dictyostelium_gloeosporum
100743	HQ141502	Dictyostelium_granulosum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Dictyostelium-Group-II;Dictyostelium_granulosum
86253	HQ141497	Dictyostelium_oculare						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Dictyostelium-Group-II;Dictyostelium_oculare
126848	AM168079	Dictyostelium_oculare						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Dictyostelium-Group-II;Dictyostelium_oculare
139409	HQ141501	Dictyostelium_rotatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Dictyostelium-Group-II;Dictyostelium_rotatum
618902	PQ222844	Heterostelium_candidum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Heterostelium;Heterostelium_candidum
97859	HQ141504	Polysphondylium-Group-II						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium-Group-II_sp.
100924	HQ141496	Polysphondylium-Group-II						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium-Group-II_sp.
143171	AM168096	Polysphondylium_anisocaule						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_anisocaule
146159	AM168102	Polysphondylium_arachnoideum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_arachnoideum
93038	HQ141503	Polysphondylium_asymetricum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_asymetricum
134913	AM168097	Polysphondylium_asymetricum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_asymetricum
111005	HQ141508	Polysphondylium_australicum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_australicum
14066	AY040337	Polysphondylium_candidum						species			materialSample	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_candidum
116168	HQ141498	Polysphondylium_candidum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_candidum
25730	HQ141505	Polysphondylium_colligatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_colligatum
59810	AM168098	Polysphondylium_colligatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_colligatum
50726	AM168099	Polysphondylium_equisetoides						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_equisetoides
133847	AM168100	Polysphondylium_filamentosum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_filamentosum
139034	AM168101	Polysphondylium_luridum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_luridum
59841	HQ141506	Polysphondylium_multicystogenum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_multicystogenum
4825	EU004605	Polysphondylium_pallidum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_pallidum
22570	AM168104	Polysphondylium_pallidum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_pallidum
28269	DQ340388	Polysphondylium_pallidum						species			materialSample	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_pallidum
107055	AY040338	Polysphondylium_pallidum						species			materialSample	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_pallidum
120671	ABSU01000059	Polysphondylium_pallidum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_pallidum
124805	AM168103	Polysphondylium_pallidum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_pallidum
131402	AM168107	Polysphondylium_pseudocandidum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_pseudocandidum
147723	HQ141507	Polysphondylium_stolonicoideum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_stolonicoideum
38224	AM168105	Polysphondylium_tenuissimum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_tenuissimum
84949	AY040339	Polysphondylium_tenuissimum						species			materialSample	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_tenuissimum
106968	AM168106	Polysphondylium_tikalense						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_tikalense
133596	HQ141509	Polysphondylium_tikalense						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-II;Polysphondylium-Group-II;Polysphondylium_tikalense
5899	JF892720	Dictyostelium-Group-III						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
9288	JF892717	Dictyostelium-Group-III						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
52054	JF892719	Dictyostelium-Group-III						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
80550	JF892718	Dictyostelium-Group-III						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
87790	JF892723	Dictyostelium-Group-III						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
90505	JF892721	Dictyostelium-Group-III						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
93458	EU672875	Dictyostelium-Group-III						genus			materialSample	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
95616	HQ141491	Dictyostelium-Group-III						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
98408	JF892716	Dictyostelium-Group-III						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
99574	JF892724	Dictyostelium-Group-III						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
114952	HQ141492	Dictyostelium-Group-III						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
119825	JF892725	Dictyostelium-Group-III						genus			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium-Group-III_sp.
79864	AM168029	Dictyostelium_australe						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_australe
71346	AM168077	Dictyostelium_caveatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_caveatum
11527	AM168036	Dictyostelium_coeruleostipes						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_coeruleostipes
148763	JF892722	Dictyostelium_dumosum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_dumosum
42764	AM168078	Dictyostelium_gracile						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_gracile
79978	HQ141495	Dictyostelium_ibericum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_ibericum
26021	AM168045	Dictyostelium_lacteum						species			materialSample	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_lacteum
141974	AM168047	Dictyostelium_lavandulum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_lavandulum
16278	AM168073	Dictyostelium_menorum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_menorum
8351	JN590758	Dictyostelium_minutum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_minutum
11013	JN590753	Dictyostelium_minutum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_minutum
31643	AM168051	Dictyostelium_minutum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_minutum
146196	AY040332	Dictyostelium_minutum						species			materialSample	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_minutum
134064	AM168052	Dictyostelium_monochasioides						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_monochasioides
88271	HQ141493	Dictyostelium_ohioense						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_ohioense
38228	AM168069	Dictyostelium_potamoides						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_potamoides
14221	HQ141494	Dictyostelium_radiculatum						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_radiculatum
114509	AM168063	Dictyostelium_rhizopodium						species			specimen	Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida-Group-III;Dictyostelium-Group-III;Dictyostelium_rhizopodium
