ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
NR_075852	NR_075852	Streptomyces pratensis ATCC 33331				ATCC:33331		species			materialSample	Bacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_pratensis
NR_075850	NR_075850	Thermoanaerobacter brockii subsp. finnii Ako-1	-2.042025	29.407518				species			materialSample	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;Thermoanaerobacter_brockii
NR_075844	NR_075844	Alicycliphilus denitrificans BC						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus;Alicycliphilus_denitrificans
NR_075843	NR_075843	Mesorhizobium ciceri biovar biserrulae WSM1271	40.382710	9.012008				species	Italy	5 km before Bottida, Sardinia	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium_ciceri
NR_075842	NR_075842	Pseudoxanthomonas suwonensis 11-1	37.8406	-122.2896				species	USA		materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Pseudoxanthomonas_suwonensis
NR_075838	NR_075838	Rickettsia slovaca 13-B			TYPE			species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia_slovaca
NR_075837	NR_075837	Variovorax paradoxus EPS						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax_paradoxus
NR_075833	NR_075833	Micromonospora sp. L5						species			materialSample	Bacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;unclassified Micromonospora;Micromonospora_sp.
NR_075828	NR_075828	Micavibrio aeruginosavorus ARL-13						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrio;Micavibrio_aeruginosavorus
NR_075826	NR_075826	Candidatus Liberibacter solanacearum CLso-ZC1						genus	USA	Dalhart, Texas	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;Candidatus_Liberibacter
NR_075812	NR_075812	Lactobacillus amylovorus GRL 1112						species	Finland	Helsinki	materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_amylovorus
NR_075810	NR_075810	Caldicellulosiruptor kristjanssonii Bredholt et al. 1999			TYPE	DSM:12137		species	Iceland		materialSample	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;Caldicellulosiruptor;Caldicellulosiruptor_kristjanssonii
NR_075808	NR_075808	"Halanaerobium hydrogeniformans" Brown et al. 2011						genus			materialSample	Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halanaerobium;"Halanaerobium_hydrogeniformans"
NR_075806	NR_075806	Achromobacter xylosoxidans A8						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter_xylosoxidans
NR_075805	NR_075805	Vibrio anguillarum 775				ATCC:68554		species	USA	Pacific Ocean coast	materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_anguillarum
NR_075801	NR_075801	Eubacterium limosum KIST612						species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium_limosum
NR_075800	NR_075800	Methylovorus sp. MP688				CGMCC:4096		species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylovorus;unclassified Methylovorus;Methylovorus_sp.
NR_075799	NR_075799	Candidatus Tremblaya princeps PCIT						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Candidatus Tremblaya;Candidatus_Tremblaya
NR_075798	NR_075798	Candidatus Moranella endobia PCIT						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Moranella;Candidatus_Moranella
NR_075792	NR_075792	Bacillus atrophaeus 1942						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_atrophaeus
NR_075791	NR_075791	Sulfurimonas autotrophica Inagaki et al. 2003			TYPE	DSM:16294		species	Japan		materialSample	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Thiovulaceae;Sulfurimonas;Sulfurimonas_autotrophica
NR_075789	NR_075789	Candidatus Blochmannia vafer str. BVAF						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;ant endosymbionts;Candidatus Blochmannia;Candidatus_Blochmannia
NR_075788	NR_075788	Halanaerobium praevalens Zeikus et al. 1984	41.153065	-112.66754	TYPE	DSM:2228		species	USA	Utah	materialSample	Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halanaerobium;Halanaerobium_praevalens
NR_075784	NR_075784	Candidatus Zinderia insecticola CARI						species	USA	Tucson, AZ	materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Candidatus Zinderia;Candidatus_Zinderia
NR_075781	NR_075781	Maribacter sp. HTCC2170				KCCM:42371		species			materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maribacter;Maribacter_sp.
NR_075778	NR_075778	Candidatus Midichloria mitochondrii IricVA						species	Italy	near Varese	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Candidatus Midichloriaceae;Candidatus Midichloria;Candidatus_Midichloria
NR_075776	NR_075776	Capnocytophaga canimorsus Cc5						species	Belgium	Libramont	materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_canimorsus
NR_075767	NR_075767	Brucella pinnipedialis B2/94						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella/Ochrobactrum group;Brucella;Brucella_pinnipedialis
NR_075765	NR_075765	'Nostoc azollae' 0708						genus			materialSample	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Trichormus;'Nostoc_azollae'
NR_075760	NR_075760	Streptomyces bingchenggensis BCW-1				CGMCC:1734		species			materialSample	Bacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_bingchenggensis
NR_075757	NR_075757	Meiothermus silvanus (Tenreiro et al. 1995) Nobre et al. 1996			TYPE	DSM:9946		species	Portugal		materialSample	Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Meiothermus;Meiothermus_silvanus
NR_075755	NR_075755	Herbaspirillum seropedicae SmR1						species	Brazil		materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum_seropedicae
NR_075753	NR_075753	Thermincola potens JR	37.83	-122.30				species	USA	Oakland CA	materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Thermincola;Thermincola_potens
NR_075751	NR_075751	Thiomonas intermedia K12	53.553407	9.992196				species	Germany	Hamburg	materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Thiomonas;Thiomonas_intermedia
NR_075744	NR_075744	Mobiluncus curtisii Spiegel and Roberts 1984 emend. Hoyles et al. 2004			TYPE	ATCC:43063		species			materialSample	Bacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus;Mobiluncus_curtisii
NR_075736	NR_075736	Thermus scotoductus SA-01				ATCC:700910		species			materialSample	Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus_scotoductus
NR_075725	NR_075725	Dehalococcoides mccartyi GT						species			materialSample	Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;Dehalococcoides_mccartyi
NR_075724	NR_075724	Thioalkalivibrio sp. K90mix						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;unclassified Thioalkalivibrio;Thioalkalivibrio_sp.
NR_075720	NR_075720	Klebsiella variicola At-22						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella_variicola
NR_075713	NR_075713	Gardnerella vaginalis 409-05						species			materialSample	Bacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;Gardnerella_vaginalis
NR_075708	NR_075708	Staphylococcus lugdunensis HKU09-01						species	Hong Kong		materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_lugdunensis
NR_075707	NR_075707	Dehalococcoides mccartyi VS						species			materialSample	Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;Dehalococcoides_mccartyi
NR_075691	NR_075691	Pectobacterium parmentieri WPP163						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;Pectobacterium_parmentieri
NR_075685	NR_075685	Anaplasma centrale str. Israel						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;Anaplasma_centrale
NR_075683	NR_075683	Candidatus Puniceispirillum marinum IMCC1322						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;SAR116 cluster;Candidatus Puniceispirillum;Candidatus_Puniceispirillum
NR_075682	NR_075682	Bifidobacterium dentium Bd1						species			materialSample	Bacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_dentium
NR_075680	NR_075680	Meiothermus ruber (Loginova et al. 1984) Nobre et al. 1996			TYPE	DSM:1279		species			materialSample	Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Meiothermus;Meiothermus_ruber
NR_075671	NR_075671	Candidatus Accumulibacter phosphatis clade IIA str. UW-1						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Candidatus Accumulibacter;Candidatus_Accumulibacter
NR_075655	NR_075655	Hirschia baltica Schlesner et al. 1990				ATCC:59814		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Hirschia;Hirschia_baltica
NR_075654	NR_075654	Candidatus Liberibacter asiaticus str. psy62						genus			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;Candidatus_Liberibacter
NR_075653	NR_075653	Methylovorus glucosetrophus SIP3-4						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylovorus;Methylovorus_glucosetrophus
NR_075652	NR_075652	Flavobacteriaceae bacterium 3519-10						family	Antarctica	Vostok Station	materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacteriaceae_bacterium
NR_075649	NR_075649	Zunongwangia profunda corrig. Qin et al. 2007			TYPE	DSM:18752		species			materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zunongwangia;Zunongwangia_profunda
NR_075647	NR_075647	Variovorax paradoxus S110						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax_paradoxus
NR_075636	NR_075636	Exiguobacterium sp. AT1b						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillales Family XII. Incertae Sedis;Exiguobacterium;unclassified Exiguobacterium;Exiguobacterium_sp.
NR_075635	NR_075635	Teredinibacter turnerae T7901						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Teredinibacter;Teredinibacter_turnerae
NR_075634	NR_075634	Rickettsia africae ESF-5						species	Ethiopia		materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia_africae
NR_075632	NR_075632	Bartonella grahamii as4aup						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;Bartonella_grahamii
NR_075630	NR_075630	Methylorubrum extorquens AM1						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum_extorquens
NR_075627	NR_075627	Blattabacterium sp. (Periplaneta americana) str. BPLAN						species			materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Blattabacterium;unclassified Blattabacterium;Blattabacterium_sp.
NR_075623	NR_075623	Acidovorax ebreus TPSY						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_ebreus
NR_075622	NR_075622	Wolbachia sp. wRi						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia_sp.
NR_075618	NR_075618	Desulfovibrio desulfuricans ATCC 27774				ATCC:27774		species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio_desulfuricans
NR_075614	NR_075614	Thioalkalivibrio sulfidiphilus HL-EbGr7						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio_sulfidiphilus
NR_075609	NR_075609	Methylorubrum extorquens (Urakami and Komagata 1984) Green and Ardley 2018			TYPE			species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum_extorquens
NR_075607	NR_075607	Thauera sp. MZ1T						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Thauera;Thauera_sp.
NR_075604	NR_075604	Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum)						species	USA:Madison, WI		materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;aphid secondary symbionts;Candidatus Hamiltonella;Candidatus_Hamiltonella
NR_075602	NR_075602	Rickettsia peacockii str. Rustic						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia_peacockii
NR_075601	NR_075601	Candidatus Hodgkinia cicadicola Dsem						species	USA	Santa Rita Mountains, AZ	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Candidatus Hodgkinia;Candidatus_Hodgkinia
NR_075599	NR_075599	Bifidobacterium animalis subsp. lactis AD011						species			materialSample	Bacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_animalis
NR_075596	NR_075596	Laribacter hongkongensis HLHK9						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Laribacter;Laribacter_hongkongensis
NR_075591	NR_075591	Acidithiobacillus ferrooxidans ATCC 53993				ATCC:53993		species			materialSample	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus_ferrooxidans
NR_075590	NR_075590	Anaeromyxobacter sp. K						species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacterineae;Anaeromyxobacteraceae;Anaeromyxobacter;unclassified Anaeromyxobacter;Anaeromyxobacter_sp.
NR_075589	NR_075589	Hydrogenobaculum sp. Y04AAS1						species			materialSample	Bacteria;Aquificae;Aquificales;Aquificaceae;Hydrogenobaculum;unclassified Hydrogenobaculum;Hydrogenobaculum_sp.
NR_075586	NR_075586	Stenotrophomonas maltophilia R551-3						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia group;Stenotrophomonas_maltophilia
NR_075581	NR_075581	Candidatus Amoebophilus asiaticus 5a2						species			materialSample	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Amoebophilaceae;Candidatus Amoebophilus;Candidatus_Amoebophilus
NR_075580	NR_075580	Chlorobium phaeobacteroides BS1						species			materialSample	Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium/Pelodictyon group;Chlorobium;Chlorobium_phaeobacteroides
NR_075573	NR_075573	Candidatus Riesia pediculicola USDA						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Riesia;Candidatus_Riesia
NR_075572	NR_075572	Sulfurihydrogenibium sp. YO3AOP1						species			materialSample	Bacteria;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;unclassified Sulfurihydrogenibium;Sulfurihydrogenibium_sp.
NR_075571	NR_075571	Anaplasma marginale str. Florida						species	USA	Florida	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;Anaplasma_marginale
NR_075561	NR_075561	Leptothrix cholodnii SP-6						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Leptothrix;Leptothrix_cholodnii
NR_075560	NR_075560	Polynucleobacter necessarius STIR1						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;Polynucleobacter_necessarius
NR_075558	NR_075558	Borrelia recurrentis A1						species			materialSample	Bacteria;Spirochaetes;Spirochaetales;Borreliaceae;Borrelia;Borrelia_recurrentis
NR_075557	NR_075557	Borrelia duttonii Ly						species			materialSample	Bacteria;Spirochaetes;Spirochaetales;Borreliaceae;Borrelia;Borrelia_duttonii
NR_075556	NR_075556	Methylacidiphilum infernorum V4						species			materialSample	Bacteria;Verrucomicrobia;Methylacidiphilae;Methylacidiphilales;Methylacidiphilaceae;Methylacidiphilum;Methylacidiphilum_infernorum
NR_075552	NR_075552	Francisella philomiragia subsp. philomiragia ATCC 25017						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella_philomiragia
NR_075550	NR_075550	Campylobacter lari RM2100				ATCC:BAA-1060D		species			materialSample	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter_lari
NR_075547	NR_075547	Caulobacter sp. K31						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;unclassified Caulobacter;Caulobacter_sp.
NR_075546	NR_075546	Thermoanaerobacter sp. X514						species			materialSample	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;unclassified Thermoanaerobacter;Thermoanaerobacter_sp.
NR_075540	NR_075540	Methylorubrum extorquens PA1						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum_extorquens
NR_075539	NR_075539	Bacillus mycoides KBAB4						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus_mycoides
NR_075536	NR_075536	Delftia acidovorans SPH-1						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia_acidovorans
NR_075532	NR_075532	Candidatus Desulforudis audaxviator MP104C						species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Candidatus Desulforudis;Candidatus_Desulforudis
NR_075531	NR_075531	Desulfococcus oleovorans Hxd3						species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfococcus;Desulfococcus_oleovorans
NR_075530	NR_075530	Salmonella enterica subsp. enterica serovar Paratyphi C str. RKS4594						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_enterica
NR_075528	NR_075528	Mycobacterium marinum M						species			materialSample	Bacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium_marinum
NR_075525	NR_075525	Salinispora arenicola CNS-205						species			materialSample	Bacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Salinispora;Salinispora_arenicola
NR_075524	NR_075524	Rickettsia akari str. Hartford						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia_akari
NR_075521	NR_075521	Serratia proteamaculans 568						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia_proteamaculans
NR_075520	NR_075520	Citrobacter koseri ATCC BAA-895						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter_koseri
NR_075518	NR_075518	Lysinibacillus sphaericus C3-41						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus_sphaericus
NR_075516	NR_075516	Bacillus pumilus SAFR-032						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_pumilus
NR_075511	NR_075511	Campylobacter concisus 13826						species			materialSample	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter_concisus
NR_075510	NR_075510	Vibrio campbellii CAIM 519 = NBRC 15631 = ATCC BAA-1116			TYPE			species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_campbellii
NR_075509	NR_075509	Cronobacter sakazakii ATCC BAA-894				ATCC:BAA-894		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;Cronobacter_sakazakii
NR_075503	NR_075503	Anaeromyxobacter sp. Fw109-5						species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacterineae;Anaeromyxobacteraceae;Anaeromyxobacter;unclassified Anaeromyxobacter;Anaeromyxobacter_sp.
NR_075499	NR_075499	Marinomonas sp. MWYL1						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas;Marinomonas_sp.
NR_075494	NR_075494	Sinorhizobium medicae WSM419						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Sinorhizobium;Sinorhizobium_medicae
NR_075489	NR_075489	Psychrobacter sp. PRwf-1						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter_sp.
NR_075488	NR_075488	Pseudomonas putida F1						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_putida
NR_075482	NR_075482	Acidiphilium cryptum JF-5						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium;Acidiphilium_cryptum
NR_075481	NR_075481	Roseiflexus sp. RS-1						species			materialSample	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexineae;Roseiflexaceae;Roseiflexus;Roseiflexus_sp.
NR_075479	NR_075479	Rickettsia massiliae MTU5						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia_massiliae
NR_075477	NR_075477	Shewanella putrefaciens CN-32						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_putrefaciens
NR_075476	NR_075476	Pseudomonas mendocina ymp						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_mendocina
NR_075469	NR_075469	Enterobacter sp. 638						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter_sp.
NR_075468	NR_075468	Klebsiella pneumoniae subsp. pneumoniae MGH 78578						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella_pneumoniae
NR_075467	NR_075467	Aeromonas salmonicida subsp. salmonicida A449						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas_salmonicida
NR_075466	NR_075466	Agrobacterium vitis S4				ATCC:BAA-846		species	Hungary	Orgovany	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium_vitis
NR_075465	NR_075465	Agrobacterium radiobacter K84				ATCC:BAA-868		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex;Agrobacterium_radiobacter
NR_075464	NR_075464	Vibrio cholerae O395						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_cholerae
NR_075463	NR_075463	Burkholderia vietnamiensis G4						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia_vietnamiensis
NR_075462	NR_075462	Rhodospirillum centenum SW				ATCC:51521		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;Rhodospirillum_centenum
NR_075461	NR_075461	Chlorobium phaeovibrioides DSM 265						species			materialSample	Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium/Pelodictyon group;Chlorobium;Chlorobium_phaeovibrioides
NR_075458	NR_075458	Actinobacillus pleuropneumoniae serovar 5b str. L20						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus_pleuropneumoniae
NR_075456	NR_075456	Shewanella baltica OS155						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_baltica
NR_075451	NR_075451	Geobacillus thermodenitrificans NG80-2						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus_thermodenitrificans
NR_075447	NR_075447	Desulfovibrio vulgaris DP4						species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio_vulgaris
NR_075445	NR_075445	Acinetobacter baumannii ATCC 17978				ATCC:17978		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter_baumannii
