ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
NR_076884	NR_076884	Collimonas fungivorans de Boer et al. 2004						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas;Collimonas_fungivorans
NR_076883	NR_076883	"Methylomonas methanica" (Sohngen 1906) Leadbetter 1974	51.43	-3.16				genus	United Kingdom		materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;"Methylomonas_methanica"
NR_076881	NR_076881	Delftia sp. Cs1-4						species	USA	Wisconsin	materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia_sp.
NR_076879	NR_076879	Pseudomonas fulva Iizuka and Komagata 1963						species	Japan		materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_fulva
NR_076871	NR_076871	Pusillimonas sp. T7-7				CGMCC:1.6148		genus			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pusillimonas (ex Stolz et al. 2005);unclassified Pusillimonas;Pusillimonas_sp.
NR_076860	NR_076860	Pseudomonas brassicacearum subsp. brassicacearum Achouak et al. 2000						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_brassicacearum
NR_076859	NR_076859	Sphingobacterium sp. 21						species			materialSample	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium_sp.
NR_076855	NR_076855	Carnobacterium sp. 17-4						species	Norway	Isfjord, Spitsbergen	materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;Carnobacterium_sp.
NR_076854	NR_076854	Lactobacillus acidophilus (Moro 1900) Hansen and Mocquot 1970						species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_acidophilus
NR_076853	NR_076853	Nitrosomonas sp. AL212						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;Nitrosomonas_sp.
NR_076843	NR_076843	Dokdonia sp. 4H-3-7-5						species			materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia;Dokdonia_sp.
NR_076841	NR_076841	Aerococcus urinae Aguirre and Collins 1992 emend. Tohno et al. 2014				CCUG:59500		species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus_urinae
NR_076840	NR_076840	Candidatus Pelagibacter sp. IMCC9063						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;unclassified Candidatus Pelagibacter;Candidatus_Pelagibacter
NR_076838	NR_076838	Streptomyces pratensis Rong et al. 2014				ATCC:33331		species			materialSample	Bacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces_pratensis
NR_076831	NR_076831	Alicycliphilus denitrificans Mechichi et al. 2003						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus;Alicycliphilus_denitrificans
NR_076830	NR_076830	Mesorhizobium ciceri biovar biserrulae	40.382710	9.012008				species	Italy	5 km before Bottida, Sardinia	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium_ciceri
NR_076829	NR_076829	Pseudoxanthomonas suwonensis Weon et al. 2006	37.8406	-122.2896				species	USA		materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Pseudoxanthomonas_suwonensis
NR_076825	NR_076825	Rickettsia slovaca Sekeyova et al. 1998			TYPE			species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia_slovaca
NR_076824	NR_076824	Variovorax paradoxus (Davis 1969) Willems et al. 1991						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax_paradoxus
NR_076820	NR_076820	Micromonospora sp. L5						species			materialSample	Bacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;unclassified Micromonospora;Micromonospora_sp.
NR_076816	NR_076816	"Micavibrio aeruginosavorus" Lambina et al. 1983						genus			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrio;"Micavibrio_aeruginosavorus"
NR_076802	NR_076802	Lactobacillus amylovorus Nakamura 1981						species	Finland	Helsinki	materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus_amylovorus
NR_076797	NR_076797	"Achromobacter xylosoxidans" Yabuuchi and Ohyama 1971						genus			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;"Achromobacter_xylosoxidans"
NR_076793	NR_076793	Eubacterium limosum (Eggerth 1935) Prevot 1938						species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium_limosum
NR_076792	NR_076792	Methylovorus sp. MP688				CGMCC:4096		species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylovorus;unclassified Methylovorus;Methylovorus_sp.
NR_076791	NR_076791	"Candidatus Tremblaya princeps" Thao et al. 2002						genus			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Candidatus Tremblaya;"Candidatus_Tremblaya
NR_076790	NR_076790	"Candidatus Moranella endobia" McCutcheon and von Dohlen 2011						genus			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Moranella;"Candidatus_Moranella
NR_076784	NR_076784	Bacillus atrophaeus Nakamura 1989						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_atrophaeus
NR_076781	NR_076781	Candidatus Blochmannia vafer						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;ant endosymbionts;Candidatus Blochmannia;Candidatus_Blochmannia
NR_076777	NR_076777	"Candidatus Zinderia insecticola" McCutcheon and Moran 2010						genus	USA	Tucson, AZ	materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Candidatus Zinderia;"Candidatus_Zinderia
NR_076774	NR_076774	Maribacter sp. HTCC2170				KCCM:42371		species			materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maribacter;Maribacter_sp.
NR_076771	NR_076771	"Candidatus Midichloria mitochondrii" Sassera et al. 2006						genus	Italy	near Varese	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Candidatus Midichloriaceae;Candidatus Midichloria;"Candidatus_Midichloria
NR_076769	NR_076769	Capnocytophaga canimorsus Brenner et al. 1990						species	Belgium	Libramont	materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_canimorsus
NR_076760	NR_076760	Brucella pinnipedialis Foster et al. 2007						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella/Ochrobactrum group;Brucella;Brucella_pinnipedialis
NR_076758	NR_076758	'Nostoc azollae' 0708						genus			materialSample	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Trichormus;'Nostoc_azollae'
NR_076749	NR_076749	Herbaspirillum seropedicae Baldani et al. 1986 emend. Baldani et al. 1996						species	Brazil		materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum_seropedicae
NR_076747	NR_076747	"Thermincola potens" Byrne-Bailey et al. 2010	37.83	-122.30				genus	USA	Oakland CA	materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Thermincola;"Thermincola_potens"
NR_076745	NR_076745	Thiomonas intermedia (London 1963) Moreira and Amils 1997	53.553407	9.992196				species	Germany	Hamburg	materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Thiomonas;Thiomonas_intermedia
NR_076722	NR_076722	Dehalococcoides mccartyi Loffler et al. 2013						species			materialSample	Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;Dehalococcoides_mccartyi
NR_076721	NR_076721	Thioalkalivibrio sp. K90mix						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;unclassified Thioalkalivibrio;Thioalkalivibrio_sp.
NR_076717	NR_076717	Klebsiella variicola Rosenblueth et al. 2004						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella_variicola
NR_076711	NR_076711	Gardnerella vaginalis (Gardner and Dukes 1955) Greenwood and Pickett 1980						species			materialSample	Bacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;Gardnerella_vaginalis
NR_076707	NR_076707	Staphylococcus lugdunensis Freney et al. 1988						species	Hong Kong		materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus_lugdunensis
NR_076706	NR_076706	Dehalococcoides mccartyi Loffler et al. 2013						species			materialSample	Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;Dehalococcoides_mccartyi
NR_076691	NR_076691	Pectobacterium wasabiae (Goto and Matsumoto 1987) Gardan et al. 2003						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;Pectobacterium_wasabiae
NR_076686	NR_076686	Anaplasma centrale						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;Anaplasma_centrale
NR_076684	NR_076684	"Candidatus Puniceispirillum marinum" Oh et al. 2010						genus			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;SAR116 cluster;Candidatus Puniceispirillum;"Candidatus_Puniceispirillum
NR_076673	NR_076673	Candidatus Accumulibacter phosphatis clade IIA str. UW-1						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Candidatus Accumulibacter;Candidatus_Accumulibacter
NR_076658	NR_076658	Candidatus Liberibacter asiaticus Jagoueix et al. 1994						genus			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;Candidatus_Liberibacter
NR_076657	NR_076657	Methylovorus glucosotrophus Govorukhina and Trotsenko 1991 emend. Doronina et al. 2005						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylovorus;Methylovorus_glucosotrophus
NR_076656	NR_076656	Flavobacteriaceae bacterium 3519-10						family	Antarctica	Vostok Station	materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacteriaceae_bacterium
NR_076651	NR_076651	Variovorax paradoxus (Davis 1969) Willems et al. 1991						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax_paradoxus
NR_076642	NR_076642	Exiguobacterium sp. AT1b						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillales Family XII. Incertae Sedis;Exiguobacterium;unclassified Exiguobacterium;Exiguobacterium_sp.
NR_076641	NR_076641	Teredinibacter turnerae Distel et al. 2002						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Teredinibacter;Teredinibacter_turnerae
NR_076640	NR_076640	Rickettsia africae Kelly et al. 1996						species	Ethiopia		materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia_africae
NR_076639	NR_076639	Bartonella grahamii Birtles et al. 1995						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;Bartonella_grahamii
NR_076637	NR_076637	Methylorubrum extorquens (Urakami and Komagata 1984) Green and Ardley 2018						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum_extorquens
NR_076634	NR_076634	Blattabacterium sp. (Periplaneta americana) str. BPLAN						species			materialSample	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Blattabacterium;unclassified Blattabacterium;Blattabacterium_sp.
NR_076630	NR_076630	"Acidovorax ebreus" Byrne-Bailey et al. 2010						genus			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;"Acidovorax_ebreus"
NR_076629	NR_076629	Wolbachia sp. wRi						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;unclassified Wolbachia;Wolbachia_sp.
NR_076625	NR_076625	Desulfovibrio desulfuricans (Beijerinck 1895) Kluyver and van Niel 1936 (Approved Lists 1980) emend. Shivani et al. 2017				ATCC:27774		species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio_desulfuricans
NR_076624	NR_076624	Brachyspira hyodysenteriae (Harris et al. 1972) Ochiai et al. 1998				ATCC:49526		species			materialSample	Bacteria;Spirochaetes;Brachyspirales;Brachyspiraceae;Brachyspira;Brachyspira_hyodysenteriae
NR_076618	NR_076618	Desulfatibacillum alkenivorans Cravo-Laureau et al. 2004						species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum;Desulfatibacillum_alkenivorans
NR_076615	NR_076615	Thauera sp. MZ1T						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Thauera;Thauera_sp.
NR_076612	NR_076612	Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum)						species	USA:Madison, WI		materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;aphid secondary symbionts;Candidatus Hamiltonella;Candidatus_Hamiltonella
NR_076610	NR_076610	Rickettsia peacockii Niebylski et al. 1997						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia_peacockii
NR_076609	NR_076609	Candidatus Hodgkinia cicadicola Dsem						species	USA	Santa Rita Mountains, AZ	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Candidatus Hodgkinia;Candidatus_Hodgkinia
NR_076607	NR_076607	Bifidobacterium animalis subsp. lactis (Meile et al. 1997) Masco et al. 2004						species			materialSample	Bacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_animalis
NR_076604	NR_076604	Laribacter hongkongensis Yuen et al. 2002						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Laribacter;Laribacter_hongkongensis
NR_076599	NR_076599	Acidithiobacillus ferrooxidans (Temple and Colmer 1951) Kelly and Wood 2000				ATCC:53993		species			materialSample	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus_ferrooxidans
NR_076598	NR_076598	Anaeromyxobacter sp. K						species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacterineae;Anaeromyxobacteraceae;Anaeromyxobacter;unclassified Anaeromyxobacter;Anaeromyxobacter_sp.
NR_076597	NR_076597	Hydrogenobaculum sp. Y04AAS1						species			materialSample	Bacteria;Aquificae;Aquificales;Aquificaceae;Hydrogenobaculum;unclassified Hydrogenobaculum;Hydrogenobaculum_sp.
NR_076594	NR_076594	Stenotrophomonas maltophilia (Hugh 1981) Palleroni and Bradbury 1993						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia group;Stenotrophomonas_maltophilia
NR_076589	NR_076589	"Candidatus Amoebophilus asiaticus" Horn et al. 2001						genus			materialSample	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Amoebophilaceae;Candidatus Amoebophilus;"Candidatus_Amoebophilus
NR_076588	NR_076588	Chlorobium phaeobacteroides Pfennig 1968 (Approved Lists 1980) emend. Hahnke et al. 2016						species			materialSample	Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium/Pelodictyon group;Chlorobium;Chlorobium_phaeobacteroides
NR_076586	NR_076586	Chlorobaculum parvum Imhoff 2003						species			materialSample	Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobaculum;Chlorobaculum_parvum
NR_076581	NR_076581	"Candidatus Riesia pediculicola" Sasaki-Fukatsu et al. 2006						genus			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Riesia;"Candidatus_Riesia
NR_076580	NR_076580	Sulfurihydrogenibium sp. YO3AOP1						species			materialSample	Bacteria;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;unclassified Sulfurihydrogenibium;Sulfurihydrogenibium_sp.
NR_076579	NR_076579	Anaplasma marginale Theiler 1910						species	USA	Florida	materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Anaplasma;Anaplasma_marginale
NR_076570	NR_076570	Leptothrix cholodnii Mulder and van Veen 1963						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Leptothrix;Leptothrix_cholodnii
NR_076569	NR_076569	Polynucleobacter necessarius Heckmann and Schmidt 1987 emend. Hahn et al. 2009						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;Polynucleobacter_necessarius
NR_076567	NR_076567	Borrelia recurrentis (Lebert 1874) Bergey et al. 1925						species			materialSample	Bacteria;Spirochaetes;Spirochaetales;Borreliaceae;Borrelia;Borrelia_recurrentis
NR_076566	NR_076566	Borrelia duttonii (Novy and Knapp 1906) Bergey et al. 1925						species			materialSample	Bacteria;Spirochaetes;Spirochaetales;Borreliaceae;Borrelia;Borrelia_duttonii
NR_076565	NR_076565	"Methylacidiphilum infernorum" Hou et al. 2008						genus			materialSample	Bacteria;Verrucomicrobia;Methylacidiphilae;Methylacidiphilales;Methylacidiphilaceae;Methylacidiphilum;"Methylacidiphilum_infernorum"
NR_076562	NR_076562	Francisella philomiragia (Jensen et al. 1969) Hollis et al. 1990				ATCC:25017		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella_philomiragia
NR_076560	NR_076560	Campylobacter lari corrig. Benjamin et al. 1984 emend. Debruyne et al. 2009				ATCC:BAA-1060D		species			materialSample	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter_lari
NR_076557	NR_076557	Caulobacter sp. K31						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;unclassified Caulobacter;Caulobacter_sp.
NR_076556	NR_076556	Anoxybacillus flavithermus Pikuta et al. 2000						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;Anoxybacillus_flavithermus
NR_076552	NR_076552	Methylorubrum extorquens (Urakami and Komagata 1984) Green and Ardley 2018						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum_extorquens
NR_076551	NR_076551	Bacillus mycoides Flugge 1886 (Approved Lists 1980) emend. Liu et al. 2018						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus_mycoides
NR_076548	NR_076548	Delftia acidovorans (den Dooren de Jong 1926) Wen et al. 1999						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia_acidovorans
NR_076545	NR_076545	Desulfococcus oleovorans						species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfococcus;Desulfococcus_oleovorans
NR_076544	NR_076544	Salmonella enterica subsp. enterica serovar Paratyphi C						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_enterica
NR_076540	NR_076540	Salinispora arenicola Maldonado et al. 2005						species			materialSample	Bacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Salinispora;Salinispora_arenicola
NR_076539	NR_076539	Rickettsia akari Huebner et al. 1946						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia_akari
NR_076537	NR_076537	Serratia proteamaculans (Paine and Stansfield 1919) Grimont et al. 1978						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia_proteamaculans
NR_076535	NR_076535	Lysinibacillus sphaericus (Meyer and Neide 1904) Ahmed et al. 2007						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus_sphaericus
NR_076533	NR_076533	Bacillus pumilus Meyer and Gottheil 1901						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_pumilus
NR_076529	NR_076529	Campylobacter concisus Tanner et al. 1981						species			materialSample	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter_concisus
NR_076524	NR_076524	Anaeromyxobacter sp. Fw109-5						species			materialSample	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacterineae;Anaeromyxobacteraceae;Anaeromyxobacter;unclassified Anaeromyxobacter;Anaeromyxobacter_sp.
NR_076521	NR_076521	Marinomonas sp. MWYL1						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas;Marinomonas_sp.
NR_076514	NR_076514	Streptococcus gordonii Kilian et al. 1989				ATCC:35105		species			materialSample	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_gordonii
NR_076512	NR_076512	Clostridium beijerinckii Donker 1926 (Approved Lists 1980) emend. Keis et al. 2001				NCIMB:8052		species			materialSample	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_beijerinckii
NR_076511	NR_076511	Psychrobacter sp. PRwf-1						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter_sp.
NR_076510	NR_076510	Pseudomonas putida (Trevisan 1889) Migula 1895						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_putida
NR_076506	NR_076506	Acidiphilium cryptum Harrison 1981						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidiphilium;Acidiphilium_cryptum
NR_076505	NR_076505	Roseiflexus sp. RS-1						species			materialSample	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexineae;Roseiflexaceae;Roseiflexus;Roseiflexus_sp.
NR_076503	NR_076503	Rickettsia massiliae Beati and Raoult 1993						species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia_massiliae
NR_076501	NR_076501	Shewanella putrefaciens (Lee et al. 1981) MacDonell and Colwell 1986 emend. Thorell et al. 2019						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_putrefaciens
NR_076500	NR_076500	Pseudomonas mendocina Palleroni 1970						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_mendocina
NR_076494	NR_076494	Enterobacter sp. 638						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter_sp.
NR_076493	NR_076493	Klebsiella pneumoniae subsp. pneumoniae (Schroeter 1886) Trevisan 1887				ATCC:700721		species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella_pneumoniae
NR_076492	NR_076492	Aeromonas salmonicida subsp. salmonicida (Lehmann and Neumann 1896) Griffin et al. 1953						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas_salmonicida
NR_076491	NR_076491	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942 (Approved Lists 1980)				ATCC:BAA-868		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium tumefaciens complex;Agrobacterium_tumefaciens
NR_076490	NR_076490	Vibrio cholerae Pacini 1854						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_cholerae
NR_076489	NR_076489	Burkholderia vietnamiensis Gillis et al. 1995						species			materialSample	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia_vietnamiensis
NR_076488	NR_076488	Rhodospirillum centenum Favinger et al. 1994				ATCC:51521		species			materialSample	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;Rhodospirillum_centenum
NR_076487	NR_076487	Chlorobium phaeovibrioides Pfennig 1968 (Approved Lists 1980) emend. Imhoff 2003						species			materialSample	Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium/Pelodictyon group;Chlorobium;Chlorobium_phaeovibrioides
NR_076484	NR_076484	Actinobacillus pleuropneumoniae (Shope 1964) Pohl et al. 1983						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Actinobacillus_pleuropneumoniae
NR_076482	NR_076482	Shewanella baltica Ziemke et al. 1998 emend. Thorell et al. 2019						species			materialSample	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella_baltica
NR_076478	NR_076478	Geobacillus thermodenitrificans (Manachini et al. 2000) Nazina et al. 2001 emend. Cihan et al. 2011						species			materialSample	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus_thermodenitrificans
