ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
NG_242379	NG_242379	Oxydothis metroxylicola			HOLOTYPE	MFLUCC:15-0281		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Amphisphaeriales;Oxydothidaceae;Oxydothis;Oxydothis_metroxylicola
NG_242378	NG_242378	Palawania thailandensis			HOLOTYPE	MFLUCC:14-1121		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetes incertae sedis;Palawaniaceae;Palawania;Palawania_thailandensis
NG_242377	NG_242377	Camarosporidiella moricola (Chethana et al.) Wanas. & K.D. Hyde, 2017			HOLOTYPE	MFLUCC:16-1396		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Pleosporineae incertae sedis;Camarosporidiella;Camarosporidiella_moricola
NG_242376	NG_242376	Polyporus lamelliporus B.K. Cui, Xing Ji & J.L. Zhou,, 2022			HOLOTYPE	BJFC:Dai15106		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Polyporaceae;Polyporus;Polyporus_lamelliporus
NG_242375	NG_242375	Lophiostoma jonesii Ariyawansa, K.D. Hyde & Z.Y. Liu, 2016			HOLOTYPE	GZAAS:16-0015		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Lophiostomataceae;Lophiostoma;Lophiostoma_jonesii
NG_242374	NG_242374	Hysterium rhizophorae Dayar. & K.D. Hyde, 2017			HOLOTYPE	MFLU:16-1179		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Hysteriales;Hysteriaceae;Hysterium;Hysterium_rhizophorae
NG_242373	NG_242373	Cymostachys garethjonesii C.G. Lin, Yong Wang bis & K.D. Hyde , 2017			HOLOTYPE	MFLU:15-3272		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Stachybotryaceae;Cymostachys;Cymostachys_garethjonesii
NG_242372	NG_242372	Spathaspora allomyrinae Y. Wang, Y.C. Ren, Z.T. Zhang, T. Ke & F.L. Hui, 2016			HOLOTYPE	NYNU:1495		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Spathaspora;Spathaspora_allomyrinae
NG_242371	NG_242371	Coniochaeta fodinicola Vázq.-Camp., 2014	-12.683333	132.916667	HOLOTYPE	CBS:136963		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Coniochaetales;Coniochaetaceae;Coniochaeta;Coniochaeta_fodinicola
NG_242370	NG_242370	Fodinomyces uranophilus Vázq.-Camp., 2014	-12.683333	132.916667	HOLOTYPE	CBS:136962		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Teratosphaeriaceae;Fodinomyces;Fodinomyces_uranophilus
NG_242369	NG_242369	[Candida] fluviatilis			TYPE	ATCC:38621		family			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Debaryomycetaceae incertae sedis;Candida/Debaryomycetaceae clade;[Candida]_fluviatilis
NG_242368	NG_242368	[Candida] glaebosa			TYPE	ATCC:22016		family			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Debaryomycetaceae incertae sedis;Candida/Debaryomycetaceae clade;[Candida]_glaebosa
NG_242367	NG_242367	[Candida] manassasensis			HOLOTYPE	ATCC:MYA-4652		family			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Debaryomycetaceae incertae sedis;Candida/Debaryomycetaceae clade;[Candida]_manassasensis
NG_242366	NG_242366	Dothiorella prunicola A.J.L. Phillips & Abdollahz., 2014			HOLOTYPE	CBS:124723		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetes incertae sedis;Botryosphaeriales;Botryosphaeriaceae;Dothiorella;Dothiorella_prunicola
NG_242365	NG_242365	Cryptococcus tetragattii Hagen & Boekhout, 2015			HOLOTYPE	WM:779		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus gattii species complex;Cryptococcus_tetragattii
NG_242364	NG_242364	Dendrodacrys rigoratum A. Savchenko, 2022			HOLOTYPE	TUFC:12845		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Dendrodacrys;Dendrodacrys_rigoratum
NG_242363	NG_242363	[Candida] pseudoglaebosa			HOLOTYPE	JCM:2168		family			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Debaryomycetaceae incertae sedis;Candida/Debaryomycetaceae clade;[Candida]_pseudoglaebosa
NG_242362	NG_242362	[Candida] palmioleophila			TYPE	JCM:5218		family			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Debaryomycetaceae incertae sedis;Candida/Debaryomycetaceae clade;[Candida]_palmioleophila
NG_148878	NG_148878	Jorgewrightia ellipsoidea			TYPE	BJFC:Cui5222		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Polyporaceae;Jorgewrightia;Jorgewrightia_ellipsoidea
NG_065621	NG_065621	Apiotrichum futronense			TYPE	JCM:9029		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Trichosporonales;Trichosporonaceae;Apiotrichum;Apiotrichum_futronense
NG_062956	NG_062956	Papiliotrema perniciosa			TYPE	CBS:9605		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellales;Rhynchogastremaceae;Papiliotrema;Papiliotrema_perniciosa
NG_062095	NG_062095	Dioszegia catarinoi			TYPE	CBS:10051		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellales;Bulleribasidiaceae;Dioszegia;Dioszegia_catarinoi
NG_061168	NG_061168	Moniliella acetoabutans			TYPE	CBS:169.66		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Moniliellomycetes;Moniliellales;Moniliellaceae;Moniliella;Moniliella_acetoabutans
NG_070653	NG_070653	Lophiostoma chiangraiense (Phukhams. & K.D. Hyde ) W.L. Li & Jian K. Liu,			HOLOTYPE	MFLU:17-1484		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Lophiostomataceae;Lophiostoma;Lophiostoma_chiangraiense
NG_062101	NG_062101	Naematelia aurantia (Schwein.) Burt, 1921			TYPE	CBS:6965		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellales;Naemateliaceae;Naematelia;Naematelia_aurantia
NG_148934	NG_148934	Fellozyma telluris (Yurkov, A.M. Schäfer & Begerow) Schoutteten & Yurkov, 2023			HOLOTYPE	DSM:102968		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Microbotryomycetes;Microbotryomycetes incertae sedis;Chrysozymaceae;Fellozyma;Fellozyma_telluris
NG_148933	NG_148933	Fellozyma cerberi (Yurkov, A.M. Schäfer & Begerow) Schoutteten & Yurkov, 2023			HOLOTYPE	DSM:102961		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Microbotryomycetes;Microbotryomycetes incertae sedis;Chrysozymaceae;Fellozyma;Fellozyma_cerberi
NG_063640	NG_063640	Hongkongmyces thailandicus			HOLOTYPE	MFLU:17-0004		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Lindgomycetaceae;Hongkongmyces;Hongkongmyces_thailandicus
NG_228710	NG_228710	Humicolopsis cephalosporioides Cabral & Marchand, 1976			TYPE	BAFC:71		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Leotiomycetes;Helotiales;Helotiales incertae sedis;Humicolopsis;Humicolopsis_cephalosporioides
NG_228709	NG_228709	Phylloporia radiata L.W. Zhou, 2016			HOLOTYPE	IFP:LWZ 20141122-6		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Phylloporia;Phylloporia_radiata
NG_228707	NG_228707	Mycoenterolobium aquadictyosporium M.S. Calabon, Boonmee, E.B.G. Jones & K.D. Hyde, 2020			HOLOTYPE	MFLUCC:20-0118		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Ascomycota incertae sedis;Mycoenterolobium;Mycoenterolobium_aquadictyosporium
NG_228706	NG_228706	Penicillium alfredii Visagie, Seifert & Samson, 2014			HOLOTYPE	CBS:138224		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Penicillium;Penicillium_alfredii
NG_228705	NG_228705	Irenopsis walsurae X.Z. Zeng & K.D. Hyde, 2015			HOLOTYPE	MFLU:13-0621		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetes incertae sedis;Meliolales;Meliolaceae;Irenopsis;Irenopsis_walsurae
NG_228704	NG_228704	Kwanghwana miscanthi Karun., C.H. Kuo & K.D. Hyde, 2020			HOLOTYPE	MFLU:18-1952		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Phaeosphaeriaceae;Kwanghwana;Kwanghwana_miscanthi
NG_228703	NG_228703	Ophiobolus disseminans Riess, 1854			EPITYPE	MFLU:15-2257		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Phaeosphaeriaceae;Ophiobolus;Ophiobolus_disseminans
NG_228702	NG_228702	Botryosphaeria qingyuanensis G.Q. Li & S.F. Chen, 2018			HOLOTYPE	CGMCC:3.18744		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetes incertae sedis;Botryosphaeriales;Botryosphaeriaceae;Botryosphaeria;Botryosphaeria_qingyuanensis
NG_228701	NG_228701	Allophaeosphaeria muriformia Ariyawansa, Camporesi & K.D. Hyde, 2015			HOLOTYPE	MFLU 15-0067		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Phaeosphaeriaceae;Allophaeosphaeria;Allophaeosphaeria_muriformia
NG_228700	NG_228700	Pseudocercospora tamarindi Goon. & K.D. Hyde, 2015			HOLOTYPE	MFLU:14-0805		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Mycosphaerellaceae;Pseudocercospora;Pseudocercospora_tamarindi
NG_228699	NG_228699	Pseudocamarosporium cotinae Norphanphoun, Bulgakov & K.D. Hyde, 2015			HOLOTYPE	MFLU:14 0774		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Didymosphaeriaceae;Pseudocamarosporium;Pseudocamarosporium_cotinae
NG_228698	NG_228698	Byssosphaeria musae Phookamsak & K.D. Hyde, 2015			HOLOTYPE	MFLU:110182		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Melanommataceae;Byssosphaeria;Byssosphaeria_musae
NG_228697	NG_228697	Natantispora unipolaris K.L. Pang, S.Y. Guo & E.B.G. Jones, 2015			HOLOTYPE	TNM:F27870		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Microascales;Halosphaeriaceae;Natantispora;Natantispora_unipolaris
NG_228696	NG_228696	Scolecobasidium constrictum E.V. Abbott, 1927			HOLOTYPE	CBS:202.27		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Venturiales;Sympoventuriaceae;Scolecobasidium;Scolecobasidium_constrictum
NG_228695	NG_228695	Valsonectria roseola (G. Sm.) L.W. Hou, L. Cai & Crous, 2023			ISOTYPE	CBS:289.62		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Valsonectriaceae;Valsonectria;Valsonectria_roseola
NG_228694	NG_228694	Verruciconidia persicina (Nicot) L.W. Hou, L. Cai & Crous, 2023			ISOTYPE	CBS:310.59		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Verruciconidia;Verruciconidia_persicina
NG_228693	NG_228693	Neoacremonium minutisporum (Sukapure & Thirum.) L.W. Hou, L. Cai & Crous, 2023			HOLOTYPE	CBS:147.62		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Neoacremoniaceae;Neoacremonium;Neoacremonium_minutisporum
NG_228692	NG_228692	Graphiopsis chlorocephala (Fresen.) Trail, 1889			NEOTYPE	CBS:121523		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Cladosporiales;Cladosporiaceae;Graphiopsis;Graphiopsis_chlorocephala
NG_228691	NG_228691	Alogomyces tanneri Simmons & Letcher, 2012			TYPE	JEL:549		species			materialSample	Eukaryota;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae;Alogomyces;Alogomyces_tanneri
NG_228690	NG_228690	Powellomyces hirtus Longcore, D.J.S. Barr & Désauln., 1995			TYPE	DAOM:BR 081		species			materialSample	Eukaryota;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Spizellomycetales;Powellomycetaceae;Powellomyces;Powellomyces_hirtus
NG_228689	NG_228689	Keratinophyton terreum H.S. Randhawa & R.S. Sandhu, 1964			HOLOTYPE	CBS:342.64		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiomycetidae;Onygenales;Onygenaceae;Keratinophyton;Keratinophyton_terreum
NG_065573	NG_065573	Vermiconidia foris Egidi & Onofri, 2019			HOLOTYPE	CCFEE:5459		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Extremaceae;Vermiconidia;Vermiconidia_foris
NG_062821	NG_062821	Neoacremonium vitellinum (W. Gams) L.W. Hou, L. Cai & Crous, 2023			HOLOTYPE	CBS:792.69		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Neoacremoniaceae;Neoacremonium;Neoacremonium_vitellinum
NG_062819	NG_062819	Bulbithecium spinosum (Negroni) L.W. Hou, L. Cai & Crous, 2023			TYPE	CBS:136.33		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Bulbithecium;Bulbithecium_spinosum
NG_062817	NG_062817	Protocreopsis rutila (W. Gams) L.W. Hou, L. Cai & Crous, 2023			HOLOTYPE	CBS:396.66		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Protocreopsis;Protocreopsis_rutila
NG_062816	NG_062816	Bulbithecium pinkertoniae (W. Gams) L.W. Hou, L. Cai & Crous, 2023			ISOTYPE	CBS:157.70		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Bulbithecium;Bulbithecium_pinkertoniae
NG_062812	NG_062812	Hapsidospora flava (W. Gams) L.W. Hou, L. Cai & Crous, 2023			TYPE	CBS:596.70		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Hapsidospora;Hapsidospora_flava
NG_062811	NG_062811	Chlamydocillium curvulum (W. Gams) L.W. Hou, L. Cai & Crous, 2023			HOLOTYPE	CBS:430.66		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreales incertae sedis;Chlamydocillium;Chlamydocillium_curvulum
NG_062810	NG_062810	Hapsidospora chrysogena (Thirum. & Sukapure) L.W. Hou, L. Cai & Crous, 2023			TYPE	CBS:144.62		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Bionectriaceae;Hapsidospora;Hapsidospora_chrysogena
NG_062809	NG_062809	Subuliphorum camptosporum (W. Gams) L.W. Hou, L. Cai & Crous, 2023			HOLOTYPE	CBS:756.69		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Clavicipitaceae;Subuliphorum;Subuliphorum_camptosporum
NG_062139	NG_062139	Kodamaea plutei (S.O. Suh & M. Blackw.) C.Y. Chai & F.L. Hui, 2022			TYPE	NRRL:Y-27715		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Kodamaea;Kodamaea_plutei
NG_062138	NG_062138	Kodamaea arcana (S.O. Suh & M. Blackw.) C.Y. Chai & F.L. Hui, 2022			HOLOTYPE	NRRL:Y-27712		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Kodamaea;Kodamaea_arcana
NG_062137	NG_062137	Kodamaea derodonti (S.O. Suh & M. Blackw.) C.Y. Chai & F.L. Hui, 2022			TYPE	NRRL:Y-27711		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Kodamaea;Kodamaea_derodonti
NG_062131	NG_062131	Kodamaea fukazawae (Nakase, M. Suzuki, Sugita, S.O. Suh & Komag.) C.Y. Chai & F.L. Hui, 2022			HOLOTYPE	JCM:1641		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Kodamaea;Kodamaea_fukazawae
NG_062130	NG_062130	Kodamaea fungicola (Nakase, M. Suzuki, Sugita, S.O. Suh & Komag.) C.Y. Chai & F.L. Hui, 2022			TYPE	JCM:10142		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Kodamaea;Kodamaea_fungicola
NG_062123	NG_062123	Kodamaea suecica (Rodr. Mir. & Norkrans) C.Y. Chai & F.L. Hui, 20			TYPE	JCM:7530		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Kodamaea;Kodamaea_suecica
NG_073551	NG_073551	Halobyssothecium kunmingense (W. Dong, H. Zhang & K.D. Hyde) M.S. Calabon, Boonmee, K.D. Hyde & E.B.G. Jones, 2021			HOLOTYPE	KUMCC:19-0101		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Lentitheciaceae;Halobyssothecium;Halobyssothecium_kunmingense
NG_070654	NG_070654	Lophiostoma clematidis (Phukhams. & K.D. Hyde) Andreasen, Jaklitsch & Voglmayr, 2021			HOLOTYPE	MFLU:17-1489		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Lophiostomataceae;Lophiostoma;Lophiostoma_clematidis
NG_070652	NG_070652	Lophiostoma clematidis-subumbellatae Andreasen, Jaklitsch & Voglmayr, 2021			HOLOTYPE	MFLU:17-1469		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Lophiostomataceae;Lophiostoma;Lophiostoma_clematidis-subumbellatae
NG_065630	NG_065630	Meira geulakonigae			HOLOTYPE	CBS:110052		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Exobasidiomycetes;Exobasidiales;Brachybasidiaceae;Meira;Meira_geulakonigae
NG_064945	NG_064945	Paradevriesia compacta Crous, 2019			HOLOTYPE	CBS:118294		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Capnodiales;Paradevriesiaceae;Paradevriesia;Paradevriesia_compacta
NG_063619	NG_063619	Microsphaeropsis cytisinus (Tennakoon, Camporesi & K.D. Hyde) M. Mehrabi-Koushki, K.D. Hyde & Jayaward., 2022			HOLOTYPE	MFLUCC:16-0790		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Didymellaceae;Microsphaeropsis;Microsphaeropsis_cytisinus
NG_063616	NG_063616	Microsphaeropsis cytisi (W.J. Li & K.D. Hyde) M. Mehrabi-Koushki, K.D. Hyde & Jayaward., 2022			HOLOTYPE	MFLUCC:13-0396		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Didymellaceae;Microsphaeropsis;Microsphaeropsis_cytisi
NG_063615	NG_063615	Microsphaeropsis minima (W.J. Li & K.D. Hyde) M. Mehrabi-Koushki, K.D. Hyde & Jayaward., 2022			HOLOTYPE	MFLUCC:13-0394		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Didymellaceae;Microsphaeropsis;Microsphaeropsis_minima
NG_063065	NG_063065	Halobyssothecium voraginesporum (Abdel-Wahab, Bahkali & E.B.G. Jones) M.S. Calabon, K.D. Hyde & E.B.G. Jones, 2021			HOLOTYPE	CBS:H-22560		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Lentitheciaceae;Halobyssothecium;Halobyssothecium_voraginesporum
NG_062994	NG_062994	Scolecobasidium terrestre (R.G. Atk.) F. Liu, S. Song & L. Cai, 2023			HOLOTYPE	CBS:211.53		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Venturiales;Sympoventuriaceae;Scolecobasidium;Scolecobasidium_terrestre
NG_074950	NG_074950	Aspergillus glabripes F. Sklenar, Z. Jurjevic & Hubka, 2017			HOLOTYPE	PRM:944436		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Aspergillus;Aspergillus_glabripes
NG_070641	NG_070641	Heterocephalacria septentrionalis Kachalkin, M.A. Tomashevskaya & T.A. Pankratov, 2020			HOLOTYPE	KBP MSU:Y-6500		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Filobasidiales;Filobasidiaceae;Heterocephalacria;Heterocephalacria_septentrionalis
NG_073567	NG_073567	Nakaseomyces nivariensis (Alcoba-Flórez, MéndezÁlv., Cano, Guarro, Pérez-Roth & Arévalo, J.) Sugita & Takashima, 2022			HOLOTYPE	CBS:9983		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;Nakaseomyces_nivariensis
NG_073562	NG_073562	Nakaseomyces bracarensis			TYPE	CBS:10154		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;Nakaseomyces_bracarensis
NG_065484	NG_065484	Metahyphopichia silvanorum (van der Walt, Klift & D.B. Scott) Khunnamwong, Limtong, Jindamorakot & Savarajara, 2022			TYPE	JCM:1804		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Metahyphopichia;Metahyphopichia_silvanorum
NG_063452	NG_063452	Sporobolomyces salmonicolor (B. Fisch. & Brebeck) Kluyver & C.B. Niel, 1924			TYPE	JCM:1841		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Sporobolomyces;Sporobolomyces_salmonicolor
NG_063242	NG_063242	Nakaseomyces glabratus (H. W. Anderson) Sugita & Takashima, 2022			TYPE	NRRL:YEAST:Y-65		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;Nakaseomyces_glabratus
NG_081425	NG_081425	Neomassaria hongheensis E.F. Yang and Tibpromma, 2022			HOLOTYPE	KUMCC:21-0344		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Neomassariaceae;Neomassaria;Neomassaria_hongheensis
NG_063534	NG_063534	Moesziomyces parantarcticus (Sugita, Takashima, Mekha & Poonwan) Q.M. Wang, Begerow, F.Y. Bai & Boekhout, 2015			TYPE	JCM:11752		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Moesziomyces;Moesziomyces_parantarcticus
NG_148936	NG_148936	Slooffia velesii J. Federici, O. Röhl & D. Begerow, 2016			HOLOTYPE	DSM:102960		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Microbotryomycetes;Microbotryomycetes incertae sedis;Chrysozymaceae;Slooffia;Slooffia_velesii
NG_148935	NG_148935	Colacogloea demeterae A.M. Yurkov, A.M. Schäfer & D. Begerow, 2016			HOLOTYPE	DSM:26786		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Microbotryomycetes;Microbotryomycetes incertae sedis;Colacogloeaceae;Colacogloea;Colacogloea_demeterae
