ID	accessionNumber	scientificName	decimalLatitude	decimalLongitude	typeStatus	catalogueNumber	identifiedBy	taxonRank	country	locality	basisOfRecord	higherClassification
NG_081506	NG_081506	Helicogermslita clypeata Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:18-0852		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Helicogermslita;Helicogermslita_clypeata
NG_081505	NG_081505	Nigropunctata bambusicola Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:19-2145		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Pallidoperidiaceae;Nigropunctata;Nigropunctata_bambusicola
NG_081504	NG_081504	Nigropunctata nigrocircularis Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:19-2130		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Pallidoperidiaceae;Nigropunctata;Nigropunctata_nigrocircularis
NG_081503	NG_081503	Nigropunctata thailandica Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:19-2118		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Pallidoperidiaceae;Nigropunctata;Nigropunctata_thailandica
NG_081502	NG_081502	Neoamphisphaeria hyalinospora Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:19-2131		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Amphisphaeriales;Appendicosporaceae;Neoamphisphaeria;Neoamphisphaeria_hyalinospora
NG_081501	NG_081501	Amphisphaeria parvispora Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:18-0767		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Amphisphaeriales;Amphisphaeriaceae;Amphisphaeria;Amphisphaeria_parvispora
NG_081500	NG_081500	Eutypa camelliae Samarak., Jian K. Liu & K.D. Hyde, 2022			HOLOTYPE	HKAS:107022		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Diatrypaceae;Eutypa;Eutypa_camelliae
NG_081499	NG_081499	Peroneutypa leucaenae Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:18-0816		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Diatrypaceae;Peroneutypa;Peroneutypa_leucaenae
NG_081498	NG_081498	Acrocordiella photiniicola Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:17-1552		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Requienellaceae;Acrocordiella;Acrocordiella_photiniicola
NG_081497	NG_081497	Paravamsapriya ostiolata Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:18-0761		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Paravamsapriya;Paravamsapriya_ostiolata
NG_081496	NG_081496	Vamsapriya mucosa Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:18-0103		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Vamsapriya;Vamsapriya_mucosa
NG_081495	NG_081495	Biscogniauxia magna Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:18-0850		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Biscogniauxia;Biscogniauxia_magna
NG_081494	NG_081494	Nemania delonicis Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:19-2124		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Nemania;Nemania_delonicis
NG_081493	NG_081493	Nemania longipedicellata Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:18-0819		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Nemania;Nemania_longipedicellata
NG_081492	NG_081492	Nemania thailandensis Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:19-2117		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Nemania;Nemania_thailandensis
NG_081491	NG_081491	Nemania paraphysata Samarak. & K.D. Hyde, 2022			HOLOTYPE	MFLU:19-2121		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariaceae;Nemania;Nemania_paraphysata
NG_081490	NG_081490	Plectania sichuanensis M. Zeng, Q. Zhao & K.D. Hyde, 2021			HOLOTYPE	HKAS:107664		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycetes;Pezizales;Sarcosomataceae;Plectania;Plectania_sichuanensis
NG_081489	NG_081489	Donadinia echinacea M. Zeng, Q. Zhao & K.D. Hyde, 2021			HOLOTYPE	HKAS:107659		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycetes;Pezizales;Sarcosomataceae;Donadinia;Donadinia_echinacea
NG_081488	NG_081488	Basidiodesertica hydei Maharachch., Wanas. & Al-Sadi, 2021			HOLOTYPE	SQUCC:15289		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Corticiales;Corticiaceae;Basidiodesertica;Basidiodesertica_hydei
NG_081487	NG_081487	Montanitestudina hydei Maharachch., Wanas. & Al-Sadi, 2021			HOLOTYPE	SQUCC:15173		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Testudinaceae;Montanitestudina;Montanitestudina_hydei
NG_081486	NG_081486	Endocalyx metroxyli Konta & K.D. Hyde, 2021			HOLOTYPE	MFLUCC:15-0723A		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Amphisphaeriales;Apiosporaceae;Endocalyx;Endocalyx_metroxyli
NG_081485	NG_081485	Haploanthostomella elaeidis Konta & K.D. Hyde, 2021			HOLOTYPE	MFLU:20-0522		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Xylariomycetidae;Xylariales;Xylariales incertae sedis;Haploanthostomella;Haploanthostomella_elaeidis
NG_081484	NG_081484	Helminthosporiella stilbacea (Moreau) Hern.-Restr., G.A. Sarria & Crous, 2016			HOLOTYPE	MFLUCC:15-0813		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Massarinaceae;Helminthosporiella;Helminthosporiella_stilbacea
NG_081483	NG_081483	Haplohelminthosporium calami Konta & K.D. Hyde, 2021			HOLOTYPE	MFLUCC:18-0074		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Massarinaceae;Haplohelminthosporium;Haplohelminthosporium_calami
NG_081482	NG_081482	Keratinophyton fluviale (Vidal & Guarro) Labuda & Bernreiter, 2021			HOLOTYPE	FMR:6005		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiomycetidae;Onygenales;Onygenaceae;Keratinophyton;Keratinophyton_fluviale
NG_081481	NG_081481	Pseudomicrothyrium thailandicum X.Y. Zeng, Hongsanan & K.D. Hyde, 2020			HOLOTYPE	MFLU:14-0286		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetes incertae sedis;Microthyriales;Microthyriaceae;Pseudomicrothyrium;Pseudomicrothyrium_thailandicum
NG_081480	NG_081480	Translucidithyrium chinense H.X. Wu & X.H. Li, 2020	21.5551	101.168	HOLOTYPE	IFRD:9208		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Phaeothecoidiellaceae;Translucidithyrium;Translucidithyrium_chinense
NG_081479	NG_081479	Trechispora hondurensis Schoutteten & Haelew., 2020			ISOTYPE	PUL:HONDURAS19-F016		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora;Trechispora_hondurensis
NG_081478	NG_081478	Pleurotheciella sympodia H. Yang & H. Zhang, 2021			HOLOTYPE	MFLU:19-0552		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Pleurotheciales;Pleurotheciaceae;Pleurotheciella;Pleurotheciella_sympodia
NG_081477	NG_081477	Dictyoarthrinium musae Samarak., Chomnunti & K.D. Hyde, 2020			HOLOTYPE	MFLU:20-0437		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Didymosphaeriaceae;Dictyoarthrinium;Dictyoarthrinium_musae
NG_081476	NG_081476	Palmiascoma qujingense Monkai & Phookamsak, 2021			HOLOTYPE	KUMCC:19 0201		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Bambusicolaceae;Palmiascoma;Palmiascoma_qujingense
NG_081475	NG_081475	Pseudopaucispora hyalinospora Samarak. & K.D. Hyde, 2020			HOLOTYPE	MFLU:18-0803		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Lophiostomataceae;Pseudopaucispora;Pseudopaucispora_hyalinospora
NG_081474	NG_081474	Ophiobolus lathyri Brahmanage, Camporesi & K.D. Hyde, 2020			HOLOTYPE	MFLU:20-0395		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Phaeosphaeriaceae;Ophiobolus;Ophiobolus_lathyri
NG_081473	NG_081473	Lecanicillium praecognitum Gorczak & Kisło, 2020			HOLOTYPE	WA:0000067215		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Cordycipitaceae;Lecanicillium;Lecanicillium_praecognitum
NG_081472	NG_081472	Erysiphe salicicola Hyang B. Lee, P.M. Kirk & T.T.T. Nguyen, 2021			HOLOTYPE	CNUFC:PWS1		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Leotiomycetes;Erysiphales;Erysiphaceae;Erysiphe;Erysiphe_salicicola
NG_081471	NG_081471	Mucor harpali Hyang B. Lee, P.M. Kirk & T.T.T. Nguyen, 2021			HOLOTYPE	CNUFC:ICT18001		species			materialSample	Eukaryota;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Mucor;Mucor_harpali
NG_081470	NG_081470	Acervus rufus M. Zeng, Q. Zhao & K.D. Hyde, 2020			ISOTYPE	MFLU:20-0259		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycetes;Pezizales;Pyronemataceae;Acervus;Acervus_rufus
NG_081469	NG_081469	Hyalopsora tibetica Y.M. Liang & S.T. Liu, 2021	35.18	94.42	HOLOTYPE	BJFC:R02435		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Pucciniastraceae;Hyalopsora;Hyalopsora_tibetica
NG_081468	NG_081468	Spathaspora elongata C.Y. Chai & F.L. Hui, 2020			HOLOTYPE	NYNU:18115		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Spathaspora;Spathaspora_elongata
NG_081467	NG_081467	Boletus brunneopanoides B. Ortiz, 2007			HOLOTYPE	CFMR:Ortiz-Santana 389		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Boletineae;Boletaceae;Boletoideae;Boletus;Boletus_brunneopanoides
NG_081466	NG_081466	Dendrostoma elaeocarpi C.M. Tian & Q. Yang, 2022			HOLOTYPE	CFCC:53113		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Diaporthales;Erythrogloeaceae;Dendrostoma;Dendrostoma_elaeocarpi
NG_081465	NG_081465	Cantharellus subfloridulus Buyck & V. Hofstett., 2019			HOLOTYPE	PC:0125009		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Cantharellales;Hydnaceae;Cantharellus;Cantharellus_subfloridulus
NG_081464	NG_081464	Amanita griseopantherina Y.Y. Cui, Q. Cai & Zhu L. Yang, 2018			HOLOTYPE	HKAS:83560		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Pluteineae;Amanitaceae;Amanita;Amanita_griseopantherina
NG_081463	NG_081463	Halobyssothecium obiones (P. Crouan & H. Crouan) Dayarathne, E.B.G. Jones & K.D. Hyde, 2018			EPITYPE	MFLUCC:15-0381		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Lentitheciaceae;Halobyssothecium;Halobyssothecium_obiones
NG_081462	NG_081462	Rhizophydium koreanum Hyang B. Lee, S.J. Jeon & T.T.T. Nguyen, 2019			HOLOTYPE	CNUFC:17CPW1-1		species			materialSample	Eukaryota;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Rhizophydiales;Rhizophydiaceae;Rhizophydium;Rhizophydium_koreanum
NG_081461	NG_081461	Scheffersomyces jinghongensis C.Y. Chai & F.L. Hui, 2020			HOLOTYPE	NYNU:17926		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Scheffersomyces;Scheffersomyces_jinghongensis
NG_081460	NG_081460	Spathaspora mengyangensis C.Y. Chai & F.L. Hui, 2020			HOLOTYPE	NYNU:17741		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Spathaspora;Spathaspora_mengyangensis
NG_081459	NG_081459	Spathaspora jiuxiensis C.Y. Chai & F.L. Hui, 2020			HOLOTYPE	NYNU:17416		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Spathaspora;Spathaspora_jiuxiensis
NG_081458	NG_081458	Spathaspora rosae C.Y. Chai & F.L. Hui, 2020			HOLOTYPE	NYNU:17934		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Spathaspora;Spathaspora_rosae
NG_081457	NG_081457	Knoxdaviesia dimorphospora M. Guevara-Suarez, I. Pujol, M. Llauradó & J. Gené, 2018			HOLOTYPE	FMR:15026		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Microascales;Gondwanamycetaceae;Knoxdaviesia;Knoxdaviesia_dimorphospora
NG_081456	NG_081456	Scheffersomyces paraergatensis C.Y. Chai & F.L. Hui, 2020			HOLOTYPE	NYNU:16782		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Scheffersomyces;Scheffersomyces_paraergatensis
NG_081455	NG_081455	Spathaspora parajiuxiensis C.Y. Chai & F.L. Hui, 2020			HOLOTYPE	NYNU:16747		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Spathaspora;Spathaspora_parajiuxiensis
NG_081453	NG_081453	Russula antsikana Buyck & Randrianjohany, 2020			HOLOTYPE	PC:0124727		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_antsikana
NG_081452	NG_081452	Scheffersomyces anoplophorae C.Y. Chai & F.L. Hui, 2020			HOLOTYPE	NYNU:15730		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Scheffersomyces;Scheffersomyces_anoplophorae
NG_081451	NG_081451	Leccinellum citrinum Yan C. Li & Zhu L. Yang, 2021			HOLOTYPE	HKAS:53410		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Boletineae;Boletaceae;Leccinoideae;Leccinellum;Leccinellum_citrinum
NG_081450	NG_081450	Abtylopilus scabrosus Yan C. Li & Zhu L. Yang, 2021			HOLOTYPE	HKAS:50211		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Boletineae;Boletaceae;Boletoideae;Abtylopilus;Abtylopilus_scabrosus
NG_081449	NG_081449	Jugulospora antarctica (Stchigel & Guarro) Y. Marín & Stchigel, 2020			TYPE	IMI:381338		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Sordariales;Schizotheciaceae;Jugulospora;Jugulospora_antarctica
NG_081448	NG_081448	Periconia didymosporum (D.Q. Dai and K.D. Hyde) D.Q. Dai and Phookamsak, 2022			HOLOTYPE	MFLU:15-0057		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Periconiaceae;Periconia;Periconia_didymosporum
NG_081447	NG_081447	Russula cortinarioides Buyck, Adamcik, D.P. Lewis & V. Hofst., 2015			HOLOTYPE	PC:0142175		species			materialSample	Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_cortinarioides
NG_081446	NG_081446	Johnalcornia aberrans (Alcorn) Y.P. Tan & R.G. Shivas, 2014			HOLOTYPE	BRIP:16281		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Pleosporineae;Pleosporaceae;Johnalcornia;Johnalcornia_aberrans
NG_081445	NG_081445	Cercophora aquatica P. Chaudhary, J. Fourn. & A.N. Mill. 2007			HOLOTYPE	ILLS:58443		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Sordariales;Lasiosphaeriaceae;Cercophora;Cercophora_aquatica
NG_081444	NG_081444	Readerielliopsis guyanensis (Decock) Crous & Decock, 2015			HOLOTYPE	CBS:117550		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Capnodiales;Readerielliopsidaceae;Readerielliopsis;Readerielliopsis_guyanensis
NG_081443	NG_081443	Candida jiufengensis F.Y. Bai & Z.H. Ji, 2009			HOLOTYPE	CGMCC:AS2.3688		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Pichiomycetes;Debaryomycetaceae;Candida/Lodderomyces clade;Candida;Candida_jiufengensis
NG_081442	NG_081442	Symbiotaphrina buchneri Gräbner ex W. Gams & Arx, 1980			HOLOTYPE	CBS:420.63		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycotina incertae sedis;Symbiotaphrinales;Symbiotaphrinaceae;Symbiotaphrina;Symbiotaphrina_buchneri
NG_081355	NG_081355	Marthamyces maccormackii P.R. Johnst., 2019			HOLOTYPE	PDD:112256		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Leotiomycetes;Marthamycetales;Marthamycetaceae;Marthamyces;Marthamyces_maccormackii
NG_081354	NG_081354	Meanderella rijsii S.A. Ahmed, Engel, Verweij & de Hoog, 2022			HOLOTYPE	CBS:143917		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Pleosporomycetidae;Pleosporales;Massarineae;Trematosphaeriaceae;Meanderella;Meanderella_rijsii
NG_081353	NG_081353	Blastobotrys bombycis D.A. Barretto, Avchar, C. Carvalho, J.P. Samp., Vootla & Baghela, 2018			HOLOTYPE	CBS:15274		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomycotina;Dipodascomycetes;Dipodascales;Trichomonascaceae;Blastobotrys;Blastobotrys_bombycis
NG_081352	NG_081352	Stamnaria yugrana Filippova, Haelew. & Baral, 2018	61.07929	69.46925	ISOTYPE	FH:01146308		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Leotiomycetes;Helotiales;Helotiales incertae sedis;Stamnaria;Stamnaria_yugrana
NG_081351	NG_081351	Cippumomyces mortalis Crous, Overton & Ricci, 2021			HOLOTYPE	CBS:148452		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Capnodiales;Neoantennariellaceae;Cippumomyces;Cippumomyces_mortalis
NG_081350	NG_081350	Paradinemasporium junci Crous & Osieck, 2021			HOLOTYPE	CBS:148317		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Chaetosphaeriales;Chaetosphaeriaceae;Paradinemasporium;Paradinemasporium_junci
NG_081349	NG_081349	Paramicrothecium sambuci Crous, Krimhilde Müller, Siepe, Reul & Osieck, 2021			HOLOTYPE	CBS:148306		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Coronophorales;Ceratostomataceae;Paramicrothecium;Paramicrothecium_sambuci
NG_081347	NG_081347	Sporidesmiella pini Crous, 2021			HOLOTYPE	CBS:148302		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Sordariomycetidae incertae sedis;Junewangiaceae;Sporidesmiella;Sporidesmiella_pini
NG_081346	NG_081346	Xenoacrodontium juglandis Crous, 2021			HOLOTYPE	CBS:148301		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreales incertae sedis;Xenoacrodontium;Xenoacrodontium_juglandis
NG_081345	NG_081345	Phialoseptomonium junci Crous & Osieck, 2021			HOLOTYPE	CBS:148307		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Phialoseptomonium;Phialoseptomonium_junci
NG_081344	NG_081344	Toxicocladosporium losalamitosense Crous & Jurjević, 2021			HOLOTYPE	CBS:148261		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Cladosporiales;Cladosporiaceae;Toxicocladosporium;Toxicocladosporium_losalamitosense
NG_081343	NG_081343	Valsonectria portsmouthensis Crous & Jurjević, 2021			HOLOTYPE	CBS:148260		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Valsonectriaceae;Valsonectria;Valsonectria_portsmouthensis
NG_081342	NG_081342	Cylindrium desperesense Crous & Jurjević, 2021			HOLOTYPE	CBS:148259		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreales incertae sedis;Cylindrium;Cylindrium_desperesense
NG_081341	NG_081341	Varicosporellopsis americana Crous & Jurjević, 2021			HOLOTYPE	CBS:148257		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Varicosporellopsis;Varicosporellopsis_americana
NG_081340	NG_081340	Kiflimonium junci Crous & Osieck, 2021			HOLOTYPE	CBS:148279		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreaceae;Kiflimonium;Kiflimonium_junci
NG_081339	NG_081339	Trichonectriella everniae (Crous & Boers) Darmostuk & Etayo, 2025			HOLOTYPE	CBS:148255		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Trichonectriaceae;Trichonectriella;Trichonectriella_everniae
NG_081338	NG_081338	Sarocladium junci Crous & Osieck, 2021			HOLOTYPE	CBS:148277		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Sarocladiaceae;Sarocladium;Sarocladium_junci
NG_081337	NG_081337	Myrmecridium juncicola Crous & Osieck, 2021			HOLOTYPE	CBS:148316		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Myrmecridiales;Myrmecridiaceae;Myrmecridium;Myrmecridium_juncicola
NG_081336	NG_081336	Zaanenomyces versatilis Crous & Osieck, 2021			HOLOTYPE	CBS:148312		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetes incertae sedis;Tubeufiales;Tubeufiaceae;Zaanenomyces;Zaanenomyces_versatilis
NG_081335	NG_081335	Microcera physciae Crous & Boers, 2021			HOLOTYPE	CBS:148283		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Microcera;Microcera_physciae
NG_081334	NG_081334	Caeliomyces tampanus Crous & Jurjević, 2021			HOLOTYPE	CBS:148275		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Teratosphaeriaceae;Caeliomyces;Caeliomyces_tampanus
NG_081333	NG_081333	Myrmecridium junci Crous & Osieck, 2021			HOLOTYPE	CBS:148274		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetidae;Myrmecridiales;Myrmecridiaceae;Myrmecridium;Myrmecridium_junci
NG_081332	NG_081332	Tetracoccosporium pseudoaerium Crous & Jurjević, 2021			HOLOTYPE	CBS:148276		species			materialSample	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycotina incertae sedis;Tetracoccosporium;Tetracoccosporium_pseudoaerium
